gene_id	E_1	E_2	E_3	J3_1	J3_2	J3_3	J4_1	J4_2	J4_3	pJ2_1	pJ2_2	pJ2_3	ppJ2_1	ppJ2_2	ppJ2_3	RF_1	RF_2	RF_3	RM_1	RM_2	RM_3
Hg_chrom1_TN10gene_2161	-0.730814157262482	-0.757980971302345	-0.803311803923948	1.03148181790581	1.01401783948027	0.888027362346456	0.215661013494325	0.634267947616253	0.706279075631757	0.281021920585324	0.422995658653766	0.351818770249512	-0.821005137801242	-0.634273504808909	-0.75548072230175	0.469861514975467	0.491324651977553	0.420922959407431	-0.800721090576872	-0.580897581766882	-1.04319556257949
Hg_chrom1_TN10gene_2160	-1.44650879774635	-1.60698808429139	-1.36962997617148	-0.0224039446592208	-0.283037574006599	-0.0860969962619684	1.56186476670888	1.96526639615627	1.79300955173816	-0.988418085113359	-0.959420788994358	-0.829482948891945	-1.16987779352349	-1.18653925727867	-1.01658178543461	-0.165730442567243	-0.211196755789889	-0.108303104602809	1.5423386290452	2.46847870613627	2.11925828554863
Hg_chrom1_TN10gene_2159	-1.49364867757587	-1.32660046702082	-1.22794695312101	-0.324034858122708	-0.758261349726487	-0.626388593459783	2.36873981294189	2.70893869854092	2.20518858334732	-0.75403174353085	-0.9651869117188	-1.03580637730165	-1.27905125575556	-1.37974963348817	-1.17243573325169	-0.920211906602086	-0.743312371351994	-0.810848965288954	1.94958848386927	2.98514638965794	2.59991382895904
Hg_chrom1_TN10gene_2158	-0.0372928586727284	0.134019832942874	0.0147152905710026	-0.0127701350675355	-0.124032106230167	-0.0419604741936954	0.661641828640606	0.650204001818636	0.636103632951981	-0.647269688887217	-0.529925183901799	-0.4335965272913	-0.666977022743968	-0.660682763393185	-0.642511011726127	0.599193847957793	0.438823968392716	0.387720346086699	-0.161397458028716	0.489551937898284	-0.0535594571242051
Hg_chrom1_TN10gene_2157	-2.08148126431805	-2.09175513082236	-1.86415984045702	-0.145048088940822	-0.466502005468849	-0.41417222118235	2.95408033543037	3.28492299454257	2.83077589427523	-1.34215491129402	-1.43684503706587	-1.3042413469129	-1.78664309127041	-1.94509441161514	-1.73509331141815	-0.503235664710205	-0.570642694815868	-0.798520971629653	2.60816303524454	3.6065312877258	3.20111644470318
Hg_chrom1_TN10gene_2156	-2.08484843667945	-2.29989738203426	-2.13113992581804	0.114396184359084	-0.286967522911956	-0.0961820409556484	2.90541699107848	3.40378602860775	3.07163226102314	-1.54153592978325	-1.55068003300151	-1.65394008566062	-2.09593240644531	-2.0131047330773	-1.87375485526958	-0.784762300665703	-0.709992570042285	-0.776895900982687	2.95168591634148	3.95567316414574	3.49704357777195
Hg_chrom1_TN10gene_2155	-2.28749447619349	-2.52957675212137	-2.36138988723849	-0.243187528041599	-0.472229062794774	-0.62276168290593	3.66185120787062	4.14177316900914	3.7539921100144	-1.71861255492805	-1.79988518086277	-1.5910727561521	-2.19073488333109	-2.18858515324201	-2.02884847669481	-0.942819611960465	-0.995702681062923	-0.991997857721904	3.1550275783077	4.3038796683774	3.94837481167248
Hg_chrom1_TN10gene_2154	-0.782233705450727	-0.537310833421698	-1.12419048327554	0.374233825583017	0.161604527407029	0.162917574215502	0.67502253564115	0.966727090488833	0.712366449988362	-0.209505123143398	-0.0979852576332458	-0.254911521507569	-0.67041366233735	-0.581021744971362	-0.580331133575189	-0.135577373293948	0.113698249614535	0.0192908596733758	0.456872851285231	0.78548868686801	0.545258187844984
Hg_chrom1_TN10gene_2153	-1.45982706909924	-1.44074954682521	-1.29773620808572	0.573702264709219	0.0949144578890682	0.218955074791063	1.56990074772862	1.85920661120546	1.59287316011384	-0.919480690537849	-0.664994452133358	-0.659250260819181	-1.38814126987225	-1.4718655532272	-1.27287814978422	0.103554139395579	0.0526443387023221	0.0506181275299848	1.02398038648564	1.9301524155633	1.50442147627012
Hg_chrom1_TN10gene_2152	-1.22614256581772	-1.44858266230498	-1.15854505439701	0.402559225768821	0.212982336106517	0.293813204977216	1.45154514009096	1.73322646360969	1.34394356312051	-0.58818552337317	-0.502394306642532	-0.424418069875255	-0.986685694828031	-1.04204944140597	-0.965735936159755	-0.278826001616231	0.0119382021317485	-0.109333354966656	0.807748330710849	1.40987680731773	1.06326533755328
Hg_chrom1_TN10gene_2151	-1.19983649711685	-1.17388364403421	-1.24612798625544	0.785372721092985	0.655291721265304	0.56541551270781	0.864774275929898	1.39998647003327	0.952203775118724	-0.420190330200207	-0.510014873429071	-0.318054212504663	-0.816487842602701	-0.895428196387625	-0.839119982310708	0.047271891337731	-0.0844094557307908	0.0698807107235844	0.409226615525803	1.11447861504321	0.63965071179391
