,gene,E_1,E_2,E_3,ppJ2_1,ppJ2_2,ppJ2_3,pJ2_1,pJ2_2,pJ2_3,J3_1,J3_2,J3_3,J4_1,J4_2,J4_3,RF_1,RF_2,RF_3,RM_1,RM_2,RM_3,cluster,membership
4895,Hg_chrom7_TN10gene_13539,2.27301372347047,2.34359836395421,1.98003402670337,-0.424857826783181,-0.391346324631573,-0.323893206088,-0.393045191956213,-0.253763764124645,-0.415160030212534,-0.721919563556773,-0.459785177812113,-0.639523781116204,-0.769584662579138,-0.696537051238072,-0.899627657835583,-0.561530845831003,-0.731652652895063,-0.254852314713943,0.321311874051962,0.399616624448986,0.619505438745039,10,0.998032884426161
4896,Hg_chrom7_TN10gene_13560,2.32328885932397,2.32837381381799,2.14840526246793,0.00945110051886592,-0.0585044580857647,-0.0472369477596241,-0.253883618711796,-0.263645205509584,-0.208121388137462,-0.254422984172286,-0.289365495859958,-0.366535605947222,-0.462805876353961,-0.665610716982676,-0.482725323003963,-0.0658299545961429,-0.191191254237002,-0.20570420856899,-0.756981918969755,-0.958683854254142,-1.27827022497843,10,0.999937582291309
4897,Hg_chrom7_TN10gene_13572,2.29359378364504,2.40010936341957,2.29132785891916,0.00403178741088914,0.129003966555258,-0.0533007593577766,-0.289193162997386,-0.396249342840857,-0.256804403635077,-0.561301528522109,-0.531247894053801,-0.680945087830566,-0.610683447259602,-0.35699447309463,-0.564825476513703,-0.468882793060054,-0.383782297029527,-0.850009064415876,-0.459964142965723,-0.266756675556254,-0.387126210816965,10,0.999999990666268
4898,Hg_chrom7_TN10gene_13577,2.2630296502327,2.27788056527349,2.25559463398395,-0.303476741218673,-0.323235183036106,-0.363168952977681,-0.0257997407892537,0.123000696376938,0.113468101698682,-0.0832796665586923,-0.175066218511924,-0.155701409224519,-0.446449080513607,-0.270210749574263,-0.433353953383904,-0.5870305248837,-0.629264484535983,-0.730215892199207,-1.0548011240583,-0.349980409104508,-1.10193951699544,10,0.999995011217269
4899,Hg_chrom7_TN10gene_13593,2.20606000601109,2.23398613076425,2.1448119436842,0.330471289239189,0.324851922077678,0.239327879336755,-0.366649379776406,-0.374356448012737,-0.483512227776675,-0.673381893246475,-0.666624184601539,-0.663535243946414,-0.942924078079894,-0.893102683024334,-0.771669927057153,-0.547594514725527,-0.762974330418378,-0.257304321417335,0.329439316324165,-0.240213403256372,-0.165105852098083,10,0.797562124251937
4900,Hg_chrom7_TN10gene_13609,2.30053074784274,2.24124912021994,2.03224459896974,-0.158232163903578,-0.109649864127915,-0.647725428469332,-0.130665826972391,-0.216390259108205,-0.145746837754388,0.0268437403533936,-0.16298044006841,-0.397533829796326,-0.720228405626071,-0.9921995938549,-0.832268645169151,-0.18164161595036,-0.190739663938051,-0.478885303068099,0.688618173138711,-1.01920181966591,-0.905396683051442,10,0.999978079990667
4901,Hg_chrom7_TN10gene_13621,2.3358819718697,2.29654333366125,2.24748146744457,0.131435914234639,0.204291359554811,-0.113181502404929,-0.292253458427762,-0.260087131576412,-0.251083334206563,-0.429168574148935,-0.516732247574861,-0.542430974036929,-0.798156967517553,-0.67713967175339,-0.826632711495115,-0.124686446320045,-0.239694038928029,-0.328242765169664,-0.445346523543386,-0.476225450963108,-0.894572248698286,10,0.999999374796991
4902,Hg_chrom7_TN10gene_13652,2.25406151814468,2.26747645857714,2.12966710172437,0.199459313954825,0.196713284209756,0.0770445079579841,-0.446148652114849,-0.472989860855377,-0.411679782925507,-0.791282148761877,-0.757231294050054,-0.740485342895759,-0.917812087472768,-0.743342723792089,-0.847647592669266,-0.26188835977968,-0.434290574019611,-0.47264716324286,0.321891276890479,0.159058987042477,-0.307926865922024,10,0.989424140883216
4903,Hg_chrom7_TN10gene_13671,2.25826374990906,2.18706525719367,2.0883888168985,0.163413091659335,0.194341227298599,0.111839377123505,-0.583576964427107,-0.682143607476805,-0.580154195243856,-0.926774627779209,-0.816135415231344,-0.935655684286452,-0.8298116313372,-0.825804381657664,-0.694977962107917,-0.0416206349602916,-0.0544577724141527,-0.134765050386304,0.447177929470219,-0.172902909556996,-0.171708612687585,10,0.947307065677884
4904,Hg_chrom7_TN10gene_13697,2.21995062324916,2.29234411026139,2.18460858513817,0.146300817526492,0.157184864322857,0.226244637152435,-0.329227997549595,-0.412991755325678,-0.396506135462639,0.0156416810027041,-0.316212490072431,-0.409592177668437,-0.934865904585108,-0.923077373803846,-0.727122046195765,-0.763068395367259,-0.676552040048743,-0.760697422904087,0.212606859373321,-0.388407387591143,-0.416561051451797,10,0.999873590778079
4905,Hg_chrom7_TN10gene_13705,2.23240780542579,2.23949356257134,2.00915429453229,0.442877674903363,0.44556847085995,0.27025117870236,-0.816412559247272,-0.656515596516608,-0.711897564559763,-0.778950793969043,-0.618026611978536,-0.78371812812959,0.0515027424275519,-0.163516809275532,-0.189895479799431,-0.794772924468939,-0.811977079427831,-0.702729942541272,0.203230129687489,-0.326392293353313,-0.539680075843003,10,0.990666551714338
4906,Hg_chrom7_TN10gene_13722,2.36152628756221,2.03220334298815,1.83063298795245,-0.726133277948053,-0.606849030112048,-0.376034496667566,-0.843625209209114,-0.402747767381239,-0.725713938156854,-0.618212064626616,-0.609169099181842,0.0782896467478036,-0.056979495137335,-0.32802520980953,-0.0250948308422204,-1.19817102935256,-0.659871677846699,-0.791532163935363,0.878925529562902,0.228508265093924,0.558073230299605,10,0.994650639142204
4907,Hg_chrom7_TN10gene_13725,2.12729469784983,2.23031295647528,2.20487010120567,-1.07987796737295,-0.818053683341253,-1.0810716515221,0.306589029061042,0.374936976445296,0.211825992080019,0.0744546885217547,-0.0764239010457272,-0.248890053320214,-0.536282318073468,-0.445787901145822,-0.40026505606123,-0.496588940513847,-0.364786520488062,-0.479387978253518,-0.130419983185347,-0.502931096242214,-0.869517391073139,10,0.99954170799703
4908,Hg_chrom7_TN10gene_13758,2.25012903507696,2.15371817611692,2.30222955586592,0.274626056752225,0.175346779978354,0.406824170934637,-0.688060406498852,-0.618341342269275,-0.473221355885422,-0.617238192044179,-0.831174053852423,-0.754823371848424,-0.63353406307274,-0.465127242598267,-0.725906352944709,-0.220771729522568,-0.269626591811118,0.150750515169198,-0.52552248221403,-0.296987228471084,-0.593289876861129,10,0.999148064077201
4909,Hg_chrom7_TN10gene_13782,2.11619113064872,2.12423463929808,1.99951898307414,-0.378551959364396,-0.445961647863865,-0.461992198654966,-0.663829903586186,-0.741128139561052,-0.744161946672998,-0.404216432570416,-0.348517864984285,-0.458011204135124,0.573656318786172,0.49551642503747,0.233846234692624,0.151559037364025,0.114292008719325,0.157195469133498,-1.15508493330768,-0.923525029327699,-1.24102898672538,10,0.747469731188005
4910,Hg_chrom7_TN10gene_13813,1.97787675786659,1.91060128865896,2.84178967470554,-0.387646269978645,0.00846720368701497,0.0750491432703549,-0.0500527773613529,-0.423443643011237,-0.402785164460475,-0.052496581634881,-0.45130727664233,-0.454317607832374,-0.723250362335982,-0.790570050456247,-0.214116199355395,-0.38271156819333,-0.530154000002581,0.169114227900391,-0.354052564174746,-1.12194247453961,-0.644051756109669,10,0.999972255756697
4911,Hg_chrom7_TN10gene_13896,2.31594370778324,2.26016170337492,2.11018772782707,-0.226743550817547,-0.34730277222483,-0.347809366973844,-0.076897001935783,-0.0352619421681957,-0.0193190662324826,-0.0424135237384155,-0.0487096968289341,-0.0478013551482516,-0.559789002127785,-0.42995230923579,-0.605558513729825,-0.212929674474477,-0.273966405805699,-0.211896211418137,-0.675646516558969,-1.04370171780643,-1.48059451175984,10,0.995087501463888
4912,Hg_chrom7_TN10gene_13900,1.99357449272216,2.09842267715698,1.92019763969009,0.373604854658898,0.222653373479063,0.368462295559517,0.223152477451591,0.209641284317452,0.129186879090518,-0.106426598085754,-0.119724295867979,-0.00461520213237472,-0.97748977831358,-0.665976231646016,-1.05229001461267,-0.330170659185127,-0.283662083749525,-0.441283065992584,-0.789660265387805,-1.12865937096188,-1.63893840819097,10,0.746828610541304
4913,Hg_chrom7_TN10gene_13924,2.15846840797664,2.13775762204556,2.0323553973866,0.272870445521323,0.134088828073833,-0.119739256556994,-1.06829366957238,-1.11563154346599,-1.12274043410406,-0.820832588571194,-0.816546128656584,-1.01889234569679,0.220179894594324,0.0684452980638366,-0.048362652395437,-0.346625074840344,-0.355513265488383,-0.267337022611956,0.225491134218517,-0.265879185253795,0.116736139333256,10,0.953147538827784
4914,Hg_chrom7_TN10gene_13934,2.14721855127836,2.29782676270972,2.08285539052442,0.0215967100266495,-0.412856513573168,-0.560945201862038,-0.305386786047297,-0.397852134085225,-0.233916590781416,-0.337597639445924,-0.211038439075458,-0.424390618341148,-0.199001111829253,-0.410412756893364,-0.00158583662689263,0.182442444595454,0.0452220426952012,0.232139901463195,-0.790649625154901,-1.29428183632403,-1.42938671325288,10,0.907969320734989
4915,Hg_chrom7_TN10gene_13967,2.49524866293816,1.9856749788237,1.97818563275266,-0.417465375836966,-0.302825036368018,0.177058095448664,0.278362229902689,-0.000973879262461344,0.14637571079806,-0.309378081481406,0.148075776782187,0.28329577319081,-0.816830459347036,-1.05830756994605,-0.835360903747778,-0.605407638185834,-0.116718910222557,-0.446080085712882,-0.967182280839225,-0.711627410926922,-0.904119228759789,10,0.997847772287944
4916,Hg_chrom7_TN10gene_13987,2.21034147353475,2.12392726311918,1.99103166944488,-0.0120748967961821,-0.0368867158915846,-0.0716949273147659,-0.113299648189465,-0.0781489383544867,0.0372076291664976,0.16637341390038,0.239971855925358,0.197432660843828,-1.13664401331083,-1.23294229289427,-1.19135136490947,-0.112344603779539,-0.191711059432404,-0.379385591107042,-0.585015579612683,-0.745065571133119,-1.07972076320902,10,0.99297198801006
4917,Hg_chrom7_TN10gene_14041,2.23039151746223,2.22171694419658,2.19089186678086,0.428237847444531,0.440297889128199,0.514151091943554,-0.453653936903945,-0.236819252848856,-0.178976590351943,-0.645776427008663,-0.657289251983528,-0.685030473371103,-0.584688309103202,-0.637887022969693,-0.676945006473823,-0.620484652695101,-0.59209091884938,-0.666135406694624,-0.468517382085736,-0.511506861669744,-0.409885663946612,10,0.868673493134594
4918,Hg_chrom7_TN10gene_14098,1.94996110158153,2.00126048966154,1.95536710250505,-0.526451874971382,-0.540893465699751,-0.474612555514816,-0.150507375267821,-0.0169630804934233,-0.0332219232627469,0.169877733866092,0.388419948091181,0.194097161503645,0.545877732082561,0.419877429266279,0.388626945722956,-1.1814460528269,-1.27008214266405,-1.10625959839455,-0.835188417671835,-0.854634529869846,-1.0231046276437,10,0.924880336001364
4919,Hg_chrom8_TN10gene_14129,2.28696445838383,2.29656691025992,2.11449361057367,-0.0833596731443405,-0.0833078137382781,-0.0190801759308881,-0.43020289751986,-0.452901389741024,-0.445781420336557,-0.238199533281114,-0.307550377543182,-0.384287441721307,-0.462198824500173,-0.411364474830625,-0.381386986873314,0.106570321809422,0.110398449457707,0.000880841110301805,-1.29711108029839,-0.807226502100752,-1.11191600003504,10,0.964485308808053
4920,Hg_chrom8_TN10gene_14171,2.19964652431037,2.20389105295531,2.17127646207158,0.518036359420828,0.473987247241065,0.51713127144301,-0.344435914573418,-0.237214165698055,-0.139271395888911,-0.849994382757452,-0.704165132792873,-0.639928926150359,-0.527472081319655,-0.472248289893215,-0.592025811107029,-0.64276228951676,-0.65097046895232,-0.627229913260467,-0.597323570737675,-0.466793054264311,-0.592133520529656,10,0.675806574234953
4921,Hg_chrom8_TN10gene_14183,2.23720086233376,2.2475062921807,2.19275338128148,0.403153208083054,0.445560852765636,0.499076719533937,-0.377163392557277,-0.391650727223865,-0.221376077719813,-0.695530923083919,-0.648572825421734,-0.617957646320649,-0.517899514681772,-0.522015649854292,-0.592004849387424,-0.627735553561282,-0.663781122288389,-0.55299023081397,-0.602539679342451,-0.443800808724102,-0.550232315197626,10,0.985262801110832
4922,Hg_chrom8_TN10gene_14300,2.05973909149454,2.16072268964567,1.98054749061209,0.390312823351465,0.189953578167998,0.185805977334336,-0.26512434309523,-0.579326429724592,-0.0961719341472706,-0.193847209104595,0.118910655911524,-0.374059725031568,-0.201462724689205,0.186970173583561,-0.194457136347061,-1.28877084414166,-1.30164560589836,-1.38585703362706,-0.311946824880684,-0.905139844690266,-0.175152824723628,10,0.989519752351009
4923,Hg_chrom8_TN10gene_14354,1.94332793942309,2.47259587856392,2.04602434934798,0.352400836207736,0.240523920768367,0.222556083499137,0.160138592097101,0.377345454490331,0.000223690146636264,-0.739163909393728,-0.21864005743904,-0.409118778515319,-0.80629798305401,-0.665581507376137,-0.573044886169367,-0.782180928396486,-0.446854695625557,-0.731916420631865,-0.76686508465152,-0.806012808252947,-0.869459685038331,10,0.993452098566784
4924,Hg_chrom8_TN10gene_14365,2.39345940335162,2.15478083698065,2.22961054851646,-0.791868435110694,-0.352142492599574,-0.505862198970248,-0.716385978942677,-0.64322591078109,-0.524071272032494,0.178143003326275,0.00761253724139471,-0.149719066225504,-0.180171421348356,0.0990635323894188,0.125567533666375,-0.902127024814797,-0.839235605282434,-0.615917117704023,-0.464301168056558,-0.0318180015624438,-0.471391702041299,10,0.999998499721974
4925,Hg_chrom8_TN10gene_14367,2.25860358933319,2.24697242694507,2.15060866038663,-0.789988640272851,-0.821275863426547,-0.69731277986469,-0.796593551656586,-0.723085459223252,-0.661739772702749,-0.303774545932134,-0.356936942981267,-0.402009992754874,-0.426558467168503,-0.248391439680267,-0.266741116823011,-0.391795268043652,-0.493798080924811,-0.493817655825558,0.384673650916883,0.337758693115853,0.495202556583127,10,0.998687916694075
4926,Hg_chrom8_TN10gene_14428,1.72616620652699,2.75042753702003,1.91867085516049,-1.03702860280674,-0.27624851071187,-0.496632356406406,-0.522810369467233,-1.30145900576763,-0.552730444137947,-0.0533648864052727,-0.539512027255325,-0.463723462932518,-0.218185168722272,-0.358867337024428,-0.812696673311545,0.360689832934102,-0.103628321689203,-0.424246120328543,0.551078569065109,0.174233979301024,-0.320133693040818,10,0.989266947811738
4927,Hg_chrom8_TN10gene_14430,2.18885424678832,2.22783472891139,2.18012506455058,-0.382712701817946,-0.29009854049904,-0.298870466064068,-0.208091601607398,-0.188156769763585,-0.295908535420257,-0.456101199593962,-0.45174458308754,-0.210483700459325,-0.608253711442812,-0.591216957351766,-0.674957298860369,-0.938670385188397,-0.792244639983051,-1.2302465834586,0.30967546569031,0.311391383139508,0.39987678551801,10,0.999839421608374
4928,Hg_chrom8_TN10gene_14436,2.25781317192531,2.07575425180186,2.05014054533375,0.0645419966230502,0.190655812910359,0.30455645737074,-0.481701326084765,-0.166800106965662,-0.639676750028073,-0.448092265999891,-0.702926082405239,-0.849508640047985,-0.883962068963309,-0.990223014091542,-1.00717554352479,-0.293819843688684,-0.713122917566618,-0.443742537685586,-0.0514980333702548,0.773810172059386,-0.0450232776020622,10,0.711104583218371
4929,Hg_chrom8_TN10gene_14448,2.12230426362108,2.12134824124304,2.11985279672127,-0.340524145992847,-0.380661241140844,-0.487707081027039,-0.614558523787675,-0.594697368711375,-0.443383653647183,0.0671977927139495,-0.17522658175839,0.0330350280005896,-0.199738830505091,-0.296158386139869,-0.225706036132252,-1.13469610689824,-1.07949981930393,-1.37761403765997,0.700202954439796,0.0605899300890103,0.125640805875964,10,0.999831153758135
4930,Hg_chrom8_TN10gene_14453,2.25369750723536,2.23168808615654,2.04117311147706,0.536376525473152,0.391187545102269,0.400420478648815,-0.154568107758184,-0.0523548740066462,-0.0813817599762795,-0.503159626465394,-0.45955393514854,-0.701821767106915,-0.605755245403709,-0.748631583790376,-0.610845705876026,-0.454937151328356,-0.488137121351522,-0.464769129867952,-0.611756677265047,-0.889240575365941,-1.02762999338232,10,0.986757509307302
4931,Hg_chrom8_TN10gene_14472,2.09444776437326,2.096094455179,1.93412841646995,0.352747057173073,0.465851840892142,0.26037738076278,-1.0058892964091,-0.735706638664272,-0.858299004401326,-1.00286895150336,-1.09814730680246,-1.13079566596209,-0.180598133989429,0.0651052614767718,-0.0104238175179504,-0.791419808842972,-0.440477923656027,-0.410393194129432,0.343178005314082,-0.242267186033097,0.295356746270457,10,0.689674628927767
4932,Hg_chrom8_TN10gene_14477,1.85878409433903,1.83237109713506,1.90124891373253,0.675197899550854,0.649429848900624,0.747654136445283,-0.905885308706711,-0.718420450157172,-0.694798534243168,-0.27885845576765,-0.00325557890128211,-0.0646317752554955,0.308320292480838,0.240340568958701,-0.0317137929341319,-1.42674594875151,-1.36338921792318,-1.1492278934699,-0.636844886040897,-0.373507545239435,-0.566067464152395,10,0.666581325355304
4933,Hg_chrom8_TN10gene_14479,2.14704110954438,2.08429459608389,1.9352705316989,0.0204616941031566,-0.0710917439909663,-0.0656320906442921,0.0645104820039753,-0.0790711383214537,0.00424527371121835,-0.981532737045546,-0.897507646220701,-0.864701950425606,-1.00471092302245,-1.05137847118858,-0.800719843742381,-0.531629992672548,-0.605665841506112,-0.557423998434625,1.00758334570256,0.153346824791011,0.09431251957617,10,0.517626929692883
4934,Hg_chrom8_TN10gene_14497,2.01549696448699,2.13011006235645,1.86297582924472,0.213423514060473,0.178469277453445,0.275026802469554,0.348757683969972,0.317651973322283,0.375949732881979,-0.0813457427229022,-0.00444459250748142,-0.0601866814583765,-1.28232916653395,-1.04826820199249,-1.3529590162365,-0.420266084196958,-0.425855993714761,-0.645869995264104,-0.880442583965292,-0.503439690981667,-1.0124540906714,10,0.927622399530284
4935,Hg_chrom8_TN10gene_14517,2.26581198872729,2.22688087406683,2.03627986374123,-0.362505498443426,-0.386310227940789,-0.212745678091145,-0.289994069659968,-0.290868065919739,-0.241548378895086,-0.0811131749977439,-0.148961198077635,0.106648453712725,-0.595008262269013,-0.921897262036877,-0.794529382059963,0.263929916293785,0.363982403697253,0.0590294610576222,-0.764296951171473,-0.958405949959187,-1.27437886177469,10,0.71831955831193
4936,Hg_chrom8_TN10gene_14525,1.60655740336093,1.8511360401662,1.35254209813453,-0.825764986418936,-0.227528961232224,-0.618853955556761,-0.31775904206283,-0.735736047847619,-0.180868346582178,0.782199203940874,0.722726895916646,0.94758635924418,-0.489415046028269,-1.38722524231048,-1.9407898234384,0.228053198547882,-0.0575807163009025,-1.41037612615035,-0.00400722142242986,0.112232690620966,0.592871625419183,10,0.937182882905292
4937,Hg_chrom8_TN10gene_14529,2.22000870970383,1.85399869763607,2.14848071690506,0.204782234933078,0.45326091457822,0.538942443440223,0.0816132980728769,-0.205316707082377,0.147766657785627,-0.169439493812777,-0.411843827719888,-0.385062867018771,-0.363302560944799,-0.0872953081468019,-0.191107265048576,-1.05656072137309,-0.552682036415569,-1.05656072137309,-1.05656072137309,-1.05656072137309,-1.05656072137309,10,0.990136019026928
4938,Hg_chrom8_TN10gene_14611,2.11062406908288,2.12044908298191,2.07961822317389,0.280253932209707,0.260605522235529,0.148139983807708,-0.592800089418318,-0.590029530444492,-0.586565710158262,-0.95494815428502,-0.977087520184234,-0.913802032735296,-0.464056839202821,-0.343508715694833,-0.33499245178324,-0.787037930070488,-0.792533575965368,-0.768227622382794,0.621073626559155,0.13300239021428,0.351823342060105,10,0.59209697921604
4939,Hg_chrom8_TN10gene_14618,2.30070091232572,2.31244422950896,2.14054051090666,-0.469564508741125,-0.672133449091258,-0.640071713219711,-0.937607559433234,-0.747827943355457,-0.898686794922809,-0.213558568899195,-0.386355190640161,-0.561536279108773,-0.0379974672571201,-0.202781549527741,-0.0875210071787479,0.194678382426871,0.332739896802601,0.0460668995236863,-0.388130807580813,-0.562208950030931,-0.521189042507425,10,0.96897815457274
4940,Hg_chrom8_TN10gene_14644,2.16844046948256,2.2294275208052,2.14428357075735,0.231249949586359,0.366824027648117,0.419995266338703,0.0796072949183823,-0.115320151663502,-0.0886251726783146,-0.343561573592744,-0.46161996996624,-0.41261832873591,-0.790792264456666,-0.657372760571272,-0.384371077765828,-0.936554114779102,-1.00694196636251,-0.958801712334649,-0.352360752446138,-0.396548708201766,-0.734339545982029,10,0.981065699643405
4941,Hg_chrom8_TN10gene_14667,2.23921771472151,2.23269020506082,2.0784687072022,-0.39875984916716,-0.283932136020463,-0.114871768375893,0.116938703810819,0.27291460337549,0.294578308506141,-0.199271945850222,-0.081297745456536,-0.0402937317902843,-0.801315343726046,-0.662881141187924,-0.866973315048072,-0.940635531837164,-0.994674464264857,-1.14394651806975,-0.112172700507579,-0.281883557398385,-0.311898493976657,10,0.999946551466115
4942,Hg_chrom8_TN10gene_14676,2.30965809172027,2.34576876490476,2.05440895485645,-0.686868805149501,-0.895441667110602,-1.07044936226404,-0.106272198317613,-0.133673676691702,-0.185701217631284,-0.10743388054199,-0.162749768839652,-0.165967464514163,-0.224297190185976,-0.757029533010984,-1.08695769002482,-0.409394250717402,-0.201265898364841,-0.302965997618759,0.329747634655413,-0.143957594135359,-0.399157251018203,10,0.999992197215
4943,Hg_chrom8_TN10gene_14681,1.8950354247496,1.88953900628897,1.7752254248821,-0.494663047394745,-0.500373626892488,-0.556197142311398,-0.262899752368956,-0.165116163230131,-0.107673051162985,-1.66162144537262,-1.21778449914572,-1.36950775589465,0.614489712444141,0.894998178115437,0.667245113847636,0.120356546195812,0.163056889828519,-0.0350766242850191,-0.659279583267449,-0.315247988044286,-0.674505616981775,10,0.79877315162658
4944,Hg_chrom8_TN10gene_14692,2.21228036295053,2.21254813975676,2.16399687525514,0.325767585838849,0.423152082672704,0.29664100620289,-0.504540909510212,-0.184751826871766,-0.344939714184145,-0.541560535146979,-0.549479673239738,-0.507919490762165,-0.737659975254788,-0.975458984077355,-1.07687912608223,-0.690018848495158,-0.768777031824739,-0.198505087228328,-0.119850019245128,-0.324420364891263,-0.109624465862873,10,0.845197478337864
4945,Hg_chrom8_TN10gene_14700,2.26774722757185,2.28048486037225,2.06231739340203,-0.772807788332288,-0.954017911864578,-0.906587282197923,-0.178628452827203,-0.102176988852082,0.0436378465513792,-0.231091485089861,-0.190531402811944,-0.0322614010482276,-0.909112208685595,-0.896588622910082,-1.02063378761188,-0.32775617810709,-0.229566014585424,-0.127931829104874,-0.126530351652621,0.0961354932677298,0.255898884516424,10,0.999942288968428
4946,Hg_chrom8_TN10gene_14711,1.9678570419444,2.08253629505465,2.25858136738216,0.577995099196341,0.364587726484429,0.383591871361525,-0.731805815343711,-0.550655710631326,-0.545702556738692,-0.657086766659142,-0.386836776648706,-0.610661230170898,0.348128167329776,0.216451404662405,-0.0347039351945883,-0.892269232965192,-0.943763152176752,-0.722861025154132,-0.512511065988445,-0.654357989673166,-0.956513716070939,10,0.995554519700728
4947,Hg_chrom8_TN10gene_14720,2.268913755617,2.33181572225187,2.0114025035022,-0.0487248537885991,0.0782392463685635,-0.388922591743919,-0.58873441652498,-0.271780530821402,-0.280124614650343,-0.323596507329433,-0.0854262990843146,-0.431325692109928,-1.00563617828813,-1.25739520874509,-1.08215819438021,0.210121707557556,0.282678067309979,-0.314162705694151,-0.286598238550962,-0.47571530201496,-0.342869668880741,10,0.997431996939853
4948,Hg_chrom8_TN10gene_14721,1.29989589348123,1.382513923745,1.50504686362756,0.0114973858274021,-0.410803291186145,0.0637554838797274,0.338746697851382,0.527262656821488,1.29057851494076,-0.328226593065214,-0.499879100211472,0.537039890792754,-0.660767377615149,-0.732757498704705,-1.47406719990894,-0.365470414517187,-1.60052617237533,-0.277027273931317,1.63341922819159,-1.40352063302303,-0.83671098462041,10,0.445693805372143
4949,Hg_chrom8_TN10gene_14737,2.03775040938411,2.05151650737687,2.13019014586445,0.0308488608821472,0.0298843670761331,-0.251202805835573,-0.43153991377328,-0.268056775950867,-0.386631809579084,-0.379855732418742,-0.799615124050888,-0.533967140528676,-1.13297727466029,-1.36114017935457,-1.27650913355344,-0.133674988456186,-0.387704050423458,-0.0983989155000363,0.656074002927779,0.0819133431118575,0.423096207461737,10,0.65944389533169
4950,Hg_chrom8_TN10gene_14758,2.35505724752781,2.38542503848741,2.20856254745193,-0.244346081421516,-0.319774156579711,-0.347587955098994,-0.695670512707911,-0.628594438280963,-0.563026735590855,-0.451982829877113,-0.530391870726799,-0.539042735963611,-0.759405156096389,-0.749379052440743,-0.641362108991169,-0.107869500614955,-0.0443180824456491,-0.243865188667345,-0.0253981337030806,-0.0819741949864598,0.0249439007261124,10,0.999997035842365
4951,Hg_chrom8_TN10gene_14787,2.25757958547124,2.18299874412493,1.87335965776776,-0.172896840252245,-0.0345567139111104,-0.0313838889378417,-1.38152095762061,-1.13965168450481,-1.38093320327476,-0.328116601585483,-0.761940261037802,-0.562571029275928,-0.222052618825737,0.194788340067302,0.0615035042690659,-0.193663755158215,0.0513836742740113,-0.572263744653853,0.00208845448949079,0.0237297333301263,0.13411960524448,10,0.95265358878394
4952,Hg_chrom8_TN10gene_14789,2.15561004987865,2.16912589406175,2.12018751984083,0.255240811487903,0.242207265173345,0.384267863310153,-1.0610784351539,-0.939069095763966,-0.970026887044542,-0.135279440381976,-0.306846327691388,-0.280605289406454,-0.193820697623735,-0.182085023082602,-0.208994640781252,-0.876653662733203,-0.868429222475282,-0.941237034848693,0.201427688474757,-0.184303354934895,-0.379637980305491,10,0.998861102508178
4953,Hg_chrom8_TN10gene_14804,2.26629896660281,2.24190671023925,2.15512799938476,-0.014749278707381,-0.0766745270681676,-0.0417254105249004,-0.177852284211917,-0.0688190449382856,0.135743035440302,-0.0871984437931288,-0.174107579104517,-0.0518922104522019,-0.48321341495758,-0.687458631291529,-0.710116880088484,-1.0445435357157,-1.1999407052653,-1.01924722841713,-0.337286707763721,-0.287997160840405,-0.336253668526771,10,0.999984769823481
4954,Hg_chrom8_TN10gene_14858,2.22842708055898,2.23744433311638,2.09020258131971,0.59926745652595,0.534943200970212,0.391602528293768,-0.481339352546399,-0.456176468143027,-0.459423817235813,-0.82952695454665,-0.767000655080684,-0.912240270987302,-0.467576216176074,-0.606780370771046,-0.575611846814849,-0.409829465570432,-0.486740987267257,-0.502776596124627,-0.128757050079474,-0.571306346819036,-0.42680078262233,10,0.538157591181931
4955,Hg_chrom8_TN10gene_14887,2.11756752241282,2.10762883579131,2.10729970932296,0.0587311382495361,-0.0442957732807796,-0.0627426260229333,0.0405677107494987,0.146075602041884,0.244652136162034,-0.5526431258818,-0.484483809476538,-0.591791787409885,-0.134378073339682,-0.0383128631787562,-0.251077731407892,-1.41894704982947,-1.12121959333697,-1.38106970339078,-0.458804824562602,-0.405587101315673,0.122831407703728,10,0.994218965112565
4956,Hg_chrom8_TN10gene_14907,2.37955841395946,2.40615300586714,2.27861701486936,-0.648782746280693,-0.503573851552518,-0.491824323086012,-0.587579705839875,-0.54365101409884,-0.568899433438568,-0.505516313452791,-0.453401041027966,-0.271955315365967,-0.400258413085609,-0.394094692111154,-0.602479795279111,-0.0733304035206938,-0.0667478328601135,-0.138571175527051,-0.187818494241814,-0.339896877761634,-0.285947006165542,10,0.999999861944604
4957,Hg_chrom8_TN10gene_14940,2.44781338140449,2.34316737251585,2.16601777609135,-0.0917798931779553,-0.181198205465125,-0.135289116532717,-0.242095600246428,-0.314399005802251,-0.381887356373283,-0.154037165341788,-0.231999270578701,-0.144475587056341,-0.7326664540472,-0.673664795669203,-0.775419724477825,-0.254999646377459,-0.409381956470825,-0.630283625790537,-0.227884891486952,-0.418410486199783,-0.957125748917319,10,0.999999998202231
4958,Hg_chrom8_TN10gene_14941,2.34070311408903,2.35057446730338,2.27725424163089,-0.290489365198947,-0.232679637435306,-0.151622922674378,-0.63964735768039,-0.536992328184044,-0.39403288557972,-0.320799661950053,-0.611452741270274,-0.310095597837373,-0.834265384699087,-0.596865831754104,-0.756254012062216,-0.0249853611602587,0.0710384783567663,-0.0889230043132815,-0.331267999891139,-0.297047018616943,-0.622149191072553,10,0.99999826832403
