effector,replicate,n_timepoints,duration_days,area_end_mm2,AUC,AGR_mean,AGR_max,RGR_mean,RGR_peak,RGR_final,time_to_10mm2,is_control
BM00039,1,13,28,67.70741069,832.4340975214501,2.4286966527593017,5.359831310957096,0.16593140516841037,0.5106618789739885,0.015547681695710303,9.085289360585579,FALSE
BM00039,2,13,28,156.18489920878935,1418.651748835497,5.461767116,12.882214907675042,0.1786752591848814,0.41596369330217803,0.051417699,8.928561608723754,FALSE
BM00039,3,12,28,82.66727177565467,649.3455582968857,2.7281210086108145,9.249765459415489,0.6001426462823626,5.150991182317818,0.06711731,11.918625130495565,FALSE
BM00039,4,13,28,121.10037443533308,1042.7266401124766,4.413415439771719,11.935905435126116,0.18598612280323853,0.43080864353592385,0.029061305572443057,12.297730786392604,FALSE
BM00039,5,13,28,78.77840161356073,636.6544353402672,2.7742823794529343,6.097493057435817,0.7183790744875642,6.049246218311145,0.088076072,12.768060801480441,FALSE
BM00039,6,13,28,68.34665370186887,649.1551047376477,2.3934875706487797,6.065360669229186,0.2346713163957065,0.7975674636218848,0.065197679,11.139580974862527,FALSE
BM00039,7,13,28,70.67401747548426,614.6090634632435,2.6264326075584603,7.0348650445233005,0.7252041757570868,6.221024264065955,0.064141209,10.538652805333689,FALSE
BM00039,8,13,28,180.31759953560663,1510.7583884407136,6.234448791165312,14.735466357287955,0.17594860705618212,0.2830095873703153,0.081583137,7.9911515292102155,FALSE
BM00039,9,13,28,222.0413992232808,2039.4739606739927,7.846958548231218,17.65181751605515,0.19003694374706215,0.40761148712819634,0.027595907481629805,10.713611476906204,FALSE
BM00039,10,13,28,1.2414592900495762,4.953601317007037,0.04649916,0.4094219530434324,0.5821357346249075,6.807824376905965,0.13871644621402324,,FALSE
BM00039,11,13,28,141.21078070995344,1078.585002168803,5.119166461869738,12.459812320985229,0.24467132462460806,0.8048044920995616,0.07554381,12.63377146813431,FALSE
BM00039,12,5,9,0.2617406456566641,1.4108459192712872,0.023460899336298545,0.074053451,1.5154449585804748,5.842349452203822,-0.13211934,,FALSE
BM00042,3,13,28,191.7690878347932,1972.5084470966635,6.6280656497603365,15.829100254556963,0.16594263629517408,0.2829349182196064,0.029010218652092707,6.961319833357221,FALSE
BM00042,4,13,28,211.1557747707656,2206.1743877268054,7.415439760087099,21.224152074176676,0.18071597516414573,0.35758907446802146,0.006350247,7.693615097637824,FALSE
BM00042,6,13,28,234.9379748534832,2215.534128,8.518721961778043,22.611199965534666,0.18018691939151962,0.321441243,0.023411441,9.026061924365822,FALSE
BM00042,7,12,28,164.9825528217828,1417.1830609649546,5.356462323841487,12.64846751638351,0.18689167539039397,0.36034324157160563,0.087120054,8.915482289175541,FALSE
