BXY_0035400	GO:0003676,GO:0003723,GO:0003724,GO:0005524,GO:0005634,GO:0005829
BXY_0035500	GO:0003677,GO:0006272,GO:0006275,GO:0006298,GO:0019985,GO:0030337,GO:0043626
BXY_0035600	GO:0005515
BXY_0035700	GO:0005515
BXY_0035800	GO:0004672,GO:0005524,GO:0006468
BXY_0035900	GO:0000775
BXY_0036000	GO:0000045,GO:0000421,GO:0005515,GO:0034045,GO:0034274,GO:0043495
BXY_0036300	GO:0003824,GO:0005739,GO:0018773
BXY_0036400	GO:0003824,GO:0005739,GO:0018773
BXY_0036500	GO:0015149,GO:0015749,GO:0016020,GO:0022857,GO:0055085
BXY_0037200	GO:0005515
BXY_0037500	GO:0008446,GO:0019673,GO:0042351
BXY_0037700	GO:0005576
BXY_0037800	GO:0000281,GO:0005096,GO:0005634,GO:0007165,GO:0007266,GO:0030496,GO:0032154,GO:0051233,GO:0051256,GO:0097149
BXY_0038000	GO:0000493,GO:0005654,GO:0005737,GO:0051082
BXY_0038100	GO:0000338,GO:0006508,GO:0008234,GO:0019784
BXY_0038400	GO:0000281,GO:0005096,GO:0005634,GO:0007165,GO:0007266,GO:0030496,GO:0032154,GO:0051233,GO:0051256,GO:0097149
BXY_0038600	GO:0005856
BXY_0038700	GO:0007051,GO:0015631,GO:0030951,GO:0046785,GO:0051010,GO:0061863
BXY_0038900	GO:0004672,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0110031
BXY_0039100	GO:0070569
BXY_0039200	GO:0003735,GO:0005840,GO:0006412,GO:0015935
BXY_0039400	GO:0000776,GO:0005654,GO:0005737,GO:0007094
BXY_0039500	GO:0003779,GO:0003785,GO:0005737,GO:0005884,GO:0010591,GO:0010976,GO:0030016,GO:0030042,GO:0030837,GO:0042989,GO:0051015,GO:0051016
BXY_0039600	GO:0004222,GO:0004252,GO:0005509,GO:0005615,GO:0006508,GO:0008237,GO:0008270
BXY_0039700	GO:0006629
BXY_0039800	GO:0003700,GO:0006355,GO:0008270,GO:0043565
BXY_0040000	GO:0006629,GO:0016020,GO:0016491,GO:0016717
BXY_0040100	GO:0004222,GO:0006508,GO:0008237,GO:0008270
BXY_0040300	GO:0000454,GO:0001522,GO:0031429,GO:0034513,GO:0042254
BXY_0040400	GO:0005515
BXY_0040500	GO:0005847
BXY_0040700	GO:0005615
BXY_0041300	GO:0003779,GO:0005884,GO:0007015,GO:0030041
BXY_0041500	GO:0000786,GO:0003677,GO:0030527,GO:0046982
BXY_0041600	GO:0001510,GO:0002181,GO:0005737,GO:0008033,GO:0008168,GO:0008173,GO:0008175,GO:0030488,GO:0032259
BXY_0041900	GO:0005515,GO:0005737
BXY_0042000	GO:0003723,GO:0003743,GO:0006413
BXY_0042200	GO:0000978,GO:0000981,GO:0003677,GO:0006355,GO:0006357,GO:0048856
BXY_0042300	GO:0004672,GO:0005524,GO:0006468
BXY_0042600	GO:0008289
BXY_0042700	GO:0003713,GO:0005515,GO:0006338,GO:0006355,GO:0035097
BXY_0042800	GO:0007051,GO:0015631,GO:0030951,GO:0046785,GO:0051010,GO:0061863
BXY_0043200	GO:0005737,GO:0042030,GO:0051087
BXY_0043300	GO:0003676,GO:0003723,GO:0004842,GO:0016567,GO:0030014
BXY_0043400	GO:0000398,GO:0005681
BXY_0043500	GO:0000902,GO:0016477,GO:0030031,GO:0030866,GO:0031209,GO:0048812
BXY_0043600	GO:0005789,GO:0006488,GO:0016020,GO:0034203
BXY_0043700	GO:0003924,GO:0005525,GO:0006886
BXY_0044100	GO:0005509
BXY_0044200	GO:0005515,GO:0007281
BXY_0044900	GO:0006629,GO:0016020,GO:0016491,GO:0016717
BXY_0045000	GO:0000146,GO:0003774,GO:0005524,GO:0005737,GO:0007015,GO:0015629,GO:0016020,GO:0016459,GO:0051015
BXY_0045100	GO:0001678,GO:0004340,GO:0004396,GO:0005524,GO:0005536,GO:0005739,GO:0005829,GO:0005975,GO:0006006,GO:0006096,GO:0008865,GO:0046835,GO:0051156
BXY_0045500	GO:0004362,GO:0005739,GO:0005829,GO:0006749,GO:0016491,GO:0034599,GO:0045454,GO:0050660
BXY_0046500	GO:0004190,GO:0006508
BXY_0046900	GO:0003785,GO:0005634,GO:0030027,GO:0030425,GO:0030833,GO:0032433,GO:0048813,GO:0051015,GO:0051489
BXY_0047000	GO:0005777
BXY_0047100	GO:0003924,GO:0005525
BXY_0047300	GO:0005737
BXY_0047400	GO:0044255
BXY_0047700	GO:0005811,GO:0016616
BXY_0047800	GO:0003676,GO:0015074
BXY_0047900	GO:0003676,GO:0003723,GO:0003729,GO:0005634,GO:0048024
BXY_0048100	GO:0005737,GO:0006470,GO:0019888
BXY_0048300	GO:0005737,GO:0006470,GO:0019888
BXY_0049000	GO:0000123
BXY_0049100	GO:0005515
